ngram,adasen,bikolano,cebuano,chavacano,english,ilokano,ilonggo,kinaray-a,masbatenyo,paranan,romblomanon,spanish,tagalog,tausug,waray,yami
umy,0.0,0.0,5.469666869983812e-06,0.0,0.0,5.854679205886196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fla,0.0,0.0,0.0,3.588866282916281e-06,1.0374815206311361e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.184884320934969e-05,0.0,0.0,0.0,0.0
lim,-1.2065642104708723e-15,-8.29120027617179e-16,-1.1836382622536235e-15,-4.68973519024161e-16,-1.9367491462176595e-17,-1.7420632587494491e-15,-4.763342495671146e-16,-1.8611074141783565e-15,-9.220702913564057e-16,-1.829810999314481e-15,-1.1994561891750849e-15,-8.565263856670884e-16,-1.6690807328180152e-15,-3.25115562476157e-15,-8.414259233031537e-16,-2.771189405887725e-15
etg,0.0,0.0,0.0,0.0,0.0,1.561247788217549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seo,0.0,5.8836705684312815e-05,6.204986082893678e-05,5.42754469531155e-05,0.0,5.993781494474603e-05,5.021678728314982e-05,4.885677429107227e-05,5.212279235267664e-05,6.261055255504322e-05,5.379523876539208e-05,6.664848235030028e-05,5.377938654467828e-05,0.0,7.307696101898735e-07,0.0
plu,0.0005938023711646902,0.0,0.0,0.0,3.2219422708860175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibs,8.363413678426193e-06,0.0,1.4585778320044513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5214630555919693e-06,1.6980120098366903e-05
eno,0.0,4.6483469946395684e-05,1.092329966150252e-06,9.97161833747903e-05,5.14755165219838e-06,4.092268490533891e-06,2.55245134876338e-06,1.932229969668551e-06,1.1823585810225255e-05,6.993724102417281e-06,5.108896918033304e-06,5.55574956722147e-05,3.881617497066012e-06,0.0,1.582335698203207e-06,0.0
cru,3.345365471370477e-05,0.0,0.0,0.0001545491916938965,0.0001460613829477108,0.0,0.0,0.0,0.0,0.0,0.0,0.00021712798959931722,0.0,0.0,0.0,0.0
v_n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11639615879318e-06,0.00011534924447394387,0.0,0.0,0.0,0.0
rio,0.0,5.738699993382183e-06,8.19247474612689e-06,4.718712248985612e-05,1.1581991217446355e-05,2.3384391374479376e-05,6.125883237032111e-06,2.8983449545028268e-06,3.7620500305262173e-06,3.7658514397631512e-06,3.576227842623313e-06,5.2847373932106664e-05,1.719002034414948e-05,0.0,3.6921166291408165e-06,0.0
atu,4.049304824299462e-05,4.5306087139982035e-05,5.1946297293252225e-05,4.150956688435567e-06,3.999908344028783e-07,1.798914789276172e-05,6.235759211408975e-05,7.357058689697464e-05,8.669682690121803e-05,5.702021366258441e-05,7.622153583013462e-05,1.47413129693874e-06,3.740104602579846e-05,7.121054241223979e-05,5.262495309020326e-05,0.0
yde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075228823534566e-05
wit,1.1341991692314305e-05,3.89696312204367e-06,9.89020649299112e-06,0.0,0.0007966903786549345,2.2496063070161005e-05,0.0,2.1868567630849127e-06,1.2165166201695231e-06,0.0,1.1564281635711593e-05,0.0,8.786264169811668e-06,0.0,1.193902581440637e-06,0.0
izq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.046999566475067e-05,0.0,0.0,0.0,0.0
u_o,3.7425092065636034e-05,0.0,0.0,1.2468493102865997e-05,5.406650804705675e-05,0.0,0.0,0.0,0.0,2.7122766718151342e-05,0.0,9.86798526893045e-05,0.0,0.0,0.0,0.0
kug,1.8903319487190511e-06,0.0,1.23627581162389e-06,0.0,0.0,2.6465956553130594e-06,8.088668341713233e-06,2.186856763084913e-05,2.4330332403390462e-06,3.653237592579598e-06,6.938568981426955e-06,0.0,0.0,1.8145973282097552e-05,2.387805162881274e-06,0.0
ehn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004686513147064751
rac,2.685284133146307e-06,7.381033965081254e-07,0.0,4.8667634455647836e-05,3.724147919294755e-06,3.7595837730415267e-07,3.282926467870035e-07,3.106508235950245e-07,3.456210725384616e-07,3.45970309557365e-07,1.31419804902115e-06,3.485719873196084e-05,7.132115690297514e-07,1.2210159772297406e-05,0.0,6.542273119410292e-07
ryu,2.3564283931233407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998326139414354e-05,8.240591622291425e-05,0.0,0.0,0.0,0.0,0.0,0.0
pac,0.00019180359683638464,0.0,0.0,1.74558903440124e-05,3.604433869803783e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.831682109259542e-05,0.0,0.0,0.0,0.0006069192708779284
enb,0.0,0.0,0.0,0.0004101497779494826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rds,0.0,0.0,0.0,0.0,0.00047255153305760135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lai,7.810043171603696e-05,0.0,7.642726760637335e-05,0.0,3.387641386070966e-05,8.909675194489273e-06,3.7485770788830146e-05,4.6848961648973407e-05,1.935989430242275e-05,7.453637208933717e-06,9.62651641064911e-05,0.0,7.68276950638261e-06,0.0,3.87307893400633e-05,3.523693291501791e-06
uyt,0.0,0.0,0.0,0.0,0.0,0.0,3.7039884698877785e-05,3.504943165856693e-05,0.0,0.0,5.766268006194652e-05,0.0,0.0,0.0,0.0,0.0
ve_,0.0,3.1067133606679486e-06,0.0,8.354440639436332e-05,0.0008046562146160445,3.1648544617230873e-06,2.7635996712853487e-06,3.486785433155468e-06,2.909472057338798e-06,2.912411968786977e-06,3.6876826532914373e-06,8.436150298021001e-05,3.0019424391895316e-06,0.0,0.0,0.0
vya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008354219088245859
ezy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001426330088237098
ezn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037614411767283e-05
ld_,0.0,0.0,0.0,0.0,0.0047341071766316065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wyu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3803537996193413e-05,0.0,0.0
p_f,0.0,0.0,0.0,0.0,0.00013746953688948402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lot,3.893562331057175e-07,8.026668981492881e-06,5.771810810361358e-06,9.685565606349659e-07,8.799798356863322e-06,9.085428228667535e-07,6.188157996054708e-06,4.654465701645333e-06,1.0022754555054107e-06,3.0098646508109075e-06,4.763845989383413e-07,1.2635411116617769e-06,5.860071727544459e-06,0.0,1.1475846468268624e-06,9.486053212319767e-06
dis,1.4276395213876309e-06,5.119231105974349e-05,0.0,6.641530701496908e-06,3.799912926827343e-05,1.2356182390987848e-05,1.5867071784755662e-06,3.3932556405543404e-05,3.775237549070381e-05,4.6652902087569065e-05,4.017510117713345e-05,4.548748001982397e-05,1.3788404064810491e-06,9.311139063110544e-06,2.1312286298213158e-06,1.3754777157863664e-05
lza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14229960982756e-05,0.0,0.0,0.0,0.0
ocd,1.1151218237700495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eag,0.0,0.0,0.0,0.0,1.7183692111185503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kal,8.559934075778237e-05,0.000131416229848452,0.00013162576092110538,0.0,0.0,0.00011692195687239688,0.0001674408084788777,0.00013284081041471289,0.00016015584415668755,7.854490145791714e-05,0.0001593975838426391,0.0,0.00013252951168553955,0.00022572981637198228,0.00016192568644946153,0.00014394991862067965
ake,0.0006849214455419984,1.5993317208113567e-05,0.0,0.0,0.0008274470998883447,0.0003281800538803176,0.0,0.0,0.0,0.00028700993570559907,0.0,0.0,0.0,0.0,0.00013859523415356016,0.0025395075849386924
ukm,0.0,0.0,7.648745254090075e-05,0.0,0.0,1.6374287814853493e-05,4.289484110876646e-05,2.4353852300069624e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.386585273107431e-05,0.0
jid,0.0,0.0,0.0,7.72745958455547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mus,6.981738746180399e-06,2.214310189524376e-06,6.673461202887641e-06,3.721642634843658e-06,1.3655209037414103e-05,3.383625395737374e-06,2.626341174296028e-06,8.076921413470639e-06,4.493073943000001e-06,4.497614024245746e-06,3.94259414706345e-06,0.0,7.845327259327266e-06,2.035026628716234e-05,3.0527663615627747e-06,0.0
_yu,1.8903319487190511e-06,0.0,0.00010508344398803064,0.0,0.0,2.6465956553130594e-06,0.0,0.0,2.4330332403390462e-06,2.4354917283863985e-06,1.1564281635711594e-06,4.600887173762768e-06,8.786264169811668e-06,9.455007131198199e-05,2.029634388449083e-05,0.0
ire,4.296454613034092e-06,1.8452584912703134e-06,1.4049392006079246e-06,8.588406080408441e-07,2.2758681729023505e-05,1.8797918865207633e-06,9.848779403610104e-07,1.8639049415701473e-06,6.912421450769233e-06,1.9028367025655075e-05,0.0,3.9214348573455945e-06,1.0698173535446272e-06,0.0,1.3567850495834555e-06,3.2711365597051457e-06
atg,3.702958903479535e-05,0.0,0.0,0.0,0.0,3.299162959988391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2522326657818435e-06,0.0
hes,0.0,0.0,0.0,2.1028163627915932e-06,0.0006322047865601871,0.0,0.0,0.0,0.0,0.0,0.0026956532799136904,9.601382732074391e-06,7.858138338488022e-06,0.0,0.0,0.00016578979610216068
hab,-1.2568377192404921e-17,-7.945733597997967e-16,-1.3151536247262486e-16,-1.7231427013287745e-14,-7.746996584870638e-17,-1.759659857322676e-17,-4.763342495671146e-16,-5.815960669307364e-17,-5.985368557927546e-16,-1.9431621231658206e-16,-1.691540779605889e-16,-9.421790242337973e-15,-2.520311906555203e-15,-2.2859687986604794e-16,-6.350384326816255e-17,-3.062087741312403e-17
i_p,-1.0431753069696084e-15,-4.404700146716263e-15,-3.550914786760871e-15,-3.3230123633711978e-15,-1.7430742315958934e-16,-2.3033947532353827e-14,-2.904102360264021e-15,-3.227858171465587e-15,-5.06329826657114e-15,-1.0039670969690074e-14,-3.429214489564666e-15,-1.2847895785006326e-15,-3.2046350070105896e-15,-5.549824250081275e-15,-2.921176790335477e-15,-3.077398180018965e-15
deq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42819973988504e-05,0.0,0.0,0.0,0.0
